City,Region,Country,Latitude,Longitude,TimeZone,LocalTimeEpoch,LocalTime,LastUpdatedEpoch,LastUpdated,Temperature_C,Temperature_F,IsDay,ConditionText,ConditionIcon,WindMPH,WindKPH,WindDegree,WindDir,PressureMB,PressureIn,PrecipMM,PrecipIn,Humidity,Cloud,FeelsLike_C,FeelsLike_F,VisibilityKM,VisibilityMiles,UV,GustMPH,GustKPH
Yingtan,Jiangxi,China,28.23,117.0,Asia/Shanghai,1699737734,2023-11-12 5:22,1699737300,2023-11-12 05:15,12.2,53.9,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,7.2,11.5,344,NNW,1028.0,30.36,0.01,0.0,93,100,11.0,51.8,10.0,6.0,1.0,10.5,17.0
Yingzhong,Hubei,China,31.17,112.58,Asia/Shanghai,1699737734,2023-11-12 5:22,1699737300,2023-11-12 05:15,4.6,40.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,10.7,17.3,4,N,1035.0,30.57,0.0,0.0,84,56,1.0,33.8,10.0,6.0,1.0,16.1,25.9
Yingzhou,Hainan,China,18.42,109.85,Asia/Shanghai,1699737734,2023-11-12 5:22,1699737300,2023-11-12 05:15,26.0,78.8,0,Moderate rain,//cdn.weatherapi.com/weather/64x64/night/302.png,4.3,6.8,80,E,1014.0,29.94,0.1,0.0,89,75,29.6,85.3,10.0,6.0,1.0,11.3,18.3
Yinhua,Shaanxi,China,33.45,110.25,Asia/Shanghai,1699737734,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.3,29.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,298,WNW,1037.0,30.63,0.0,0.0,90,24,-4.0,24.8,10.0,6.0,1.0,9.4,15.1
Yinying,Shanxi,China,37.94,113.56,Asia/Shanghai,1699737734,2023-11-12 5:22,1699737300,2023-11-12 05:15,-3.9,25.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.4,11.9,266,W,1037.0,30.63,0.0,0.0,26,0,-8.5,16.7,10.0,6.0,1.0,14.2,22.9
Yishi,Shanxi,China,35.14,110.77,Asia/Shanghai,1699737734,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.5,34.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,278,W,1040.0,30.7,0.0,0.0,24,0,-1.9,28.7,10.0,6.0,1.0,12.6,20.3
Yishui,Shandong,China,35.78,118.63,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.0,30.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.7,7.6,321,NW,1035.0,30.57,0.0,0.0,62,0,-3.7,25.3,10.0,6.0,1.0,9.4,15.2
Yitiaoshan,Gansu,China,37.16,104.06,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,-4.5,24.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,71,ENE,1040.0,30.7,0.0,0.0,37,2,-6.3,20.7,10.0,6.0,1.0,4.9,7.8
Yiwu,Zhejiang,China,29.31,120.07,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,10.2,50.3,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,5.6,9.0,15,NNE,1029.0,30.39,0.15,0.01,92,100,9.0,48.2,10.0,6.0,1.0,9.3,14.9
Yiyang,Hunan,China,28.59,112.33,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,5.5,42.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,10.3,16.6,340,NNW,1033.0,30.51,0.13,0.01,92,100,2.2,35.9,10.0,6.0,1.0,14.5,23.3
Yiyang,Hunan,China,28.59,112.33,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,5.5,42.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,10.3,16.6,340,NNW,1033.0,30.51,0.13,0.01,92,100,2.2,35.9,10.0,6.0,1.0,14.5,23.3
Yongan,Fujian,China,25.98,117.36,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,16.8,62.2,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,3.1,5.0,355,N,1024.0,30.23,0.08,0.0,97,100,16.8,62.2,2.0,1.0,1.0,3.6,5.8
Yongan,Fujian,China,25.98,117.36,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,16.8,62.2,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,3.1,5.0,355,N,1024.0,30.23,0.08,0.0,97,100,16.8,62.2,2.0,1.0,1.0,3.6,5.8
Yongancun,Jilin,China,41.46,126.24,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,-7.6,18.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,355,N,1032.0,30.48,0.0,0.0,77,10,-10.1,13.9,10.0,6.0,1.0,3.6,5.8
Yongbei,Yunnan,China,26.7,100.75,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,3.3,37.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,325,NW,1023.0,30.2,0.0,0.0,77,11,1.6,34.9,10.0,6.0,1.0,8.5,13.6
Yongcheng,Henan,China,33.94,116.36,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,2.4,36.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,347,NNW,1035.0,30.57,0.0,0.0,79,7,-0.1,31.9,10.0,6.0,1.0,9.3,14.9
Yongcong,Guizhou,China,26.04,109.13,Asia/Shanghai,1699737735,2023-11-12 5:22,1699737300,2023-11-12 05:15,5.5,41.9,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,6.7,10.8,15,NNE,1028.0,30.37,0.46,0.02,94,100,3.1,37.5,2.0,1.0,1.0,10.0,16.0
Yongji,Fujian,China,26.77,117.43,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,14.5,58.2,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.4,5.4,318,NW,1025.0,30.27,0.02,0.0,97,100,14.8,58.6,0.0,0.0,1.0,3.9,6.2
Yongping,Shaanxi,China,37.0,109.81,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,-4.0,24.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.1,13.0,329,NNW,1043.0,30.79,0.0,0.0,23,0,-8.9,15.9,10.0,6.0,1.0,11.0,17.7
Yongqing,Heilongjiang,China,48.92,129.45,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,-18.5,-1.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.7,14.0,276,W,1027.0,30.33,0.0,0.0,93,6,-27.0,-16.5,10.0,6.0,1.0,18.3,29.5
Yongqing,Heilongjiang,China,48.92,129.45,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,-18.5,-1.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.7,14.0,276,W,1027.0,30.33,0.0,0.0,93,6,-27.0,-16.5,10.0,6.0,1.0,18.3,29.5
Yongyang,Hebei,China,39.41,115.6,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.8,28.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.6,5.8,321,NW,1036.0,30.61,0.0,0.0,31,0,-4.0,24.8,10.0,6.0,1.0,7.2,11.7
Yongzhou,Hunan,China,26.23,111.62,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,6.8,44.3,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,8.3,13.3,39,NE,1031.0,30.43,0.08,0.0,90,100,4.3,39.7,10.0,6.0,1.0,11.8,19.0
Youwangjie,Yunnan,China,24.87,99.08,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,9.5,49.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,358,N,1020.0,30.13,0.0,0.0,88,11,9.5,49.0,10.0,6.0,1.0,5.6,9.1
Yuancun,Henan,China,36.1,115.06,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.4,34.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.5,4.0,15,NNE,1036.0,30.6,0.0,0.0,67,4,0.5,33.0,10.0,6.0,1.0,4.7,7.6
Yuanhucun,Xinjiang,China,44.23,86.9,Asia/Shanghai,1699737693,2023-11-12 5:21,1699737300,2023-11-12 05:15,0.0,32.0,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,2.2,3.6,65,ENE,1031.0,30.45,0.0,0.0,100,60,-2.5,27.6,0.2,0.0,1.0,7.3,11.7
Yuanping,Shanxi,China,38.72,112.76,Asia/Shanghai,1699737736,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.6,21.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,329,NNW,1040.0,30.71,0.0,0.0,27,0,-5.6,21.9,10.0,6.0,1.0,2.5,4.0
Yuanquan,Gansu,China,40.5,95.8,Asia/Shanghai,1699737737,2023-11-12 5:22,1699737300,2023-11-12 05:15,-0.2,31.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,16.8,27.0,82,E,1036.0,30.6,0.0,0.0,37,100,-6.4,20.4,10.0,6.0,1.0,24.9,40.1
Yuanyangzhen,Gansu,China,34.8,104.78,Asia/Shanghai,1699737694,2023-11-12 5:21,1699737300,2023-11-12 05:15,-3.2,26.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,76,ENE,1036.0,30.58,0.0,0.0,48,9,-3.2,26.2,10.0,6.0,1.0,3.7,5.9
Yucheng,Henan,China,34.45,115.93,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.4,34.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,5.6,9.0,8,N,1036.0,30.59,0.0,0.0,60,30,-1.3,29.6,10.0,6.0,1.0,10.5,16.9
Yucheng,Henan,China,34.45,115.93,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.4,34.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,5.6,9.0,8,N,1036.0,30.59,0.0,0.0,60,30,-1.3,29.6,10.0,6.0,1.0,10.5,16.9
Yuci,Shanxi,China,37.68,112.73,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.0,23.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,40,NE,1034.0,30.53,0.0,0.0,53,0,-7.8,17.9,10.0,6.0,1.0,5.3,8.5
Yueqing,Zhejiang,China,28.13,120.95,Asia/Shanghai,1699737737,2023-11-12 5:22,1699737300,2023-11-12 05:15,16.4,61.5,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,15.9,25.6,4,N,1026.0,30.29,0.03,0.0,81,95,16.4,61.5,10.0,6.0,1.0,21.3,34.2
Yulin,Guangxi,China,22.63,110.15,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,20.9,69.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.3,10.1,38,NE,1018.0,30.07,0.14,0.01,92,100,21.0,69.7,10.0,6.0,1.0,8.3,13.4
Yulin,Guangxi,China,22.63,110.15,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,20.9,69.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.3,10.1,38,NE,1018.0,30.07,0.14,0.01,92,100,21.0,69.7,10.0,6.0,1.0,8.3,13.4
Yulubmax,Chiapas,Mexico,17.06,-92.23,America/Mexico_City,1699737738,2023-11-11 15:22,1699737300,2023-11-11 15:15,21.4,70.5,1,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,2.9,4.7,42,NE,1013.0,29.9,2.21,0.09,93,78,21.4,70.5,10.0,6.0,5.0,4.9,7.9
Yuncheng,Shanxi,China,35.02,110.99,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.5,34.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,278,W,1040.0,30.7,0.0,0.0,24,0,-1.9,28.7,10.0,6.0,1.0,12.6,20.3
Yunfu,Guangdong,China,22.93,112.03,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,20.1,68.2,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,4.0,6.5,47,NE,1019.0,30.1,0.61,0.02,97,100,20.1,68.2,10.0,6.0,1.0,6.4,10.4
Yunfu,Guangdong,China,22.93,112.03,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,20.1,68.2,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,4.0,6.5,47,NE,1019.0,30.1,0.61,0.02,97,100,20.1,68.2,10.0,6.0,1.0,6.4,10.4
Yunnanyi,Yunnan,China,25.43,100.7,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,7.7,45.9,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,2.2,3.6,216,SW,1020.0,30.13,0.0,0.0,92,37,7.7,45.9,10.0,6.0,1.0,0.9,1.5
Yunshan,Jiangsu,China,34.7,119.37,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,6.1,43.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,18.3,29.5,353,N,1034.0,30.53,0.0,0.0,60,3,1.5,34.7,10.0,6.0,1.0,23.7,38.2
Yunxian,Yunnan,China,24.42,100.1,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,13.1,55.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,282,WNW,1020.0,30.11,0.0,0.0,91,13,13.1,55.6,10.0,6.0,1.0,2.3,3.6
Yuquan,Guizhou,China,27.87,107.48,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,8.2,46.8,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,4.5,7.2,92,E,1027.0,30.32,0.05,0.0,91,100,7.1,44.8,10.0,6.0,1.0,6.1,9.9
Yushan,Jiangsu,China,31.38,120.95,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,11.0,51.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,13.6,22.0,350,N,1030.0,30.42,0.19,0.01,87,75,8.7,47.6,10.0,6.0,1.0,16.2,26.1
Yushu,Jilin,China,44.8,126.53,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,-20.4,-4.7,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,4.5,7.2,220,SW,1034.0,30.53,0.0,0.0,100,79,-26.3,-15.3,0.0,0.0,1.0,9.4,15.1
Yutan,Hunan,China,28.25,112.55,Asia/Shanghai,1699737738,2023-11-12 5:22,1699737300,2023-11-12 05:15,7.0,44.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,16.1,25.9,350,N,1032.0,30.47,0.05,0.0,93,100,3.7,38.6,9.0,5.0,1.0,16.9,27.2
Yuxi,Yunnan,China,24.36,102.54,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,9.2,48.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,122,ESE,1019.0,30.08,0.0,0.0,91,24,9.2,48.5,10.0,6.0,1.0,2.8,4.5
Yuyao,Zhejiang,China,30.05,121.15,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,13.0,55.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,9.4,15.1,340,NNW,1028.0,30.36,1.3,0.05,94,100,11.4,52.4,6.0,3.0,1.0,16.9,27.2
Yuzhang,Zhejiang,China,28.0,119.07,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,5.0,41.0,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.4,5.4,40,NE,1027.0,30.32,0.01,0.0,98,100,4.0,39.1,0.0,0.0,1.0,7.0,11.3
Zalantun,Nei Mongol,China,48.0,122.72,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,-17.5,0.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.4,11.9,299,WNW,1035.0,30.55,0.0,0.0,87,3,-25.0,-12.9,10.0,6.0,1.0,15.5,24.9
Zangang,Hebei,China,39.05,116.19,Asia/Shanghai,1699737739,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.6,29.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,23,NNE,1036.0,30.6,0.0,0.0,35,0,-2.4,27.7,10.0,6.0,1.0,4.2,6.8
Zanhuang,Hebei,China,37.66,114.38,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,-3.7,25.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,274,W,1037.0,30.61,0.0,0.0,44,0,-6.7,20.0,10.0,6.0,1.0,8.9,14.4
Zaojiao,Shanxi,China,35.04,111.29,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.4,34.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,279,W,1040.0,30.7,0.0,0.0,25,0,-2.1,28.3,10.0,6.0,1.0,12.5,20.1
Zaoyang,Hubei,China,32.13,112.75,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,2.6,36.7,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.7,10.8,352,N,1037.0,30.61,0.0,0.0,93,28,-0.4,31.3,10.0,6.0,1.0,11.7,18.9
Zaozhuang,Shandong,China,34.86,117.55,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.4,34.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.9,7.9,349,N,1035.0,30.57,0.0,0.0,54,4,-1.0,30.2,10.0,6.0,1.0,9.2,14.9
Zengcun,Guangdong,China,23.37,114.01,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,13.6,22.0,360,N,1020.0,30.12,0.0,0.0,83,75,21.0,69.8,10.0,6.0,1.0,7.7,12.3
Zengjiaba,Shaanxi,China,32.11,109.46,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,0.1,32.2,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,6.0,9.7,30,NNE,1033.0,30.49,0.0,0.0,94,65,-3.1,26.4,10.0,6.0,1.0,12.7,20.4
Zequentic,Chiapas,Mexico,16.72,-92.83,America/Mexico_City,1699737740,2023-11-11 15:22,1699737300,2023-11-11 15:15,28.0,82.4,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,18.6,29.9,310,NW,1013.0,29.92,0.09,0.0,66,75,31.9,89.4,9.7,6.0,6.0,10.8,17.4
Zerong,Guizhou,China,24.88,104.98,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,16.3,61.3,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,2.2,3.6,64,ENE,1018.0,30.06,0.66,0.03,95,95,16.3,61.3,10.0,6.0,1.0,3.7,6.0
Zetang,Xizang,China,29.27,91.77,Asia/Shanghai,1699737740,2023-11-12 5:22,1699737300,2023-11-12 05:15,-0.7,30.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.7,7.6,99,E,1021.0,30.16,0.0,0.0,64,7,-3.4,25.9,10.0,6.0,1.0,5.4,8.7
Zhaicun,Anhui,China,31.43,118.02,Asia/Shanghai,1699737741,2023-11-12 5:22,1699737300,2023-11-12 05:15,8.3,46.9,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,11.0,17.6,1,N,1033.0,30.51,0.06,0.0,86,100,5.5,41.9,10.0,6.0,1.0,14.6,23.4
Zhailuo,Guizhou,China,26.88,105.28,Asia/Shanghai,1699737741,2023-11-12 5:22,1699737300,2023-11-12 05:15,11.1,51.9,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,4.0,6.5,94,E,1022.0,30.18,0.31,0.01,90,88,10.6,51.1,2.0,1.0,1.0,5.2,8.4
Zhangcun,Gansu,China,35.39,108.46,Asia/Shanghai,1699737698,2023-11-12 5:21,1699737300,2023-11-12 05:15,-1.1,30.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.7,7.6,356,N,1040.0,30.72,0.0,0.0,41,19,-3.9,24.9,10.0,6.0,1.0,8.3,13.3
Zhanggu,Henan,China,35.49,114.58,Asia/Shanghai,1699737742,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.5,34.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,19,NNE,1036.0,30.6,0.0,0.0,73,0,0.8,33.4,10.0,6.0,1.0,4.3,6.9
Zhangguzhuang,Hebei,China,38.04,115.27,Asia/Shanghai,1699737741,2023-11-12 5:22,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-4.4,24.1,6.0,3.0,1.0,7.9,12.7
Zhangjiajie,Hunan,China,29.28,110.41,Asia/Shanghai,1699737742,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.7,35.1,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,3.4,5.4,72,ENE,1033.0,30.52,0.0,0.0,93,100,0.2,32.4,10.0,6.0,1.0,6.9,11.1
Zhangjiakou,Hebei,China,40.81,114.88,Asia/Shanghai,1699737741,2023-11-12 5:22,1699737300,2023-11-12 05:15,-7.6,18.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,319,NW,1040.0,30.72,0.0,0.0,38,3,-13.7,7.3,10.0,6.0,1.0,14.4,23.1
Xuanhua,Guizhou,China,26.62,107.7,Asia/Shanghai,1699737741,2023-11-12 5:22,1699737300,2023-11-12 05:15,5.8,42.5,0,Moderate rain,//cdn.weatherapi.com/weather/64x64/night/302.png,5.6,9.0,24,NNE,1027.0,30.33,3.08,0.12,95,100,3.9,39.0,7.0,4.0,1.0,7.6,12.2
Zhangjiazhuang,Anhui,China,31.74,116.64,Asia/Shanghai,1699737743,2023-11-12 5:22,1699737300,2023-11-12 05:15,6.0,42.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,9.4,15.1,330,NNW,1034.0,30.53,0.0,0.0,93,100,3.1,37.6,2.1,1.0,1.0,12.1,19.5
Zhangjiazhuang,Anhui,China,31.74,116.64,Asia/Shanghai,1699737743,2023-11-12 5:22,1699737300,2023-11-12 05:15,6.0,42.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,9.4,15.1,330,NNW,1034.0,30.53,0.0,0.0,93,100,3.1,37.6,2.1,1.0,1.0,12.1,19.5
Zhangmu,Jiangxi,China,26.34,115.64,Asia/Shanghai,1699737742,2023-11-12 5:22,1699737300,2023-11-12 05:15,12.0,53.6,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,5.1,8.3,342,NNW,1026.0,30.3,0.14,0.01,91,100,11.3,52.4,10.0,6.0,1.0,7.9,12.7
Zhangping,Fujian,China,25.29,117.42,Asia/Shanghai,1699737742,2023-11-12 5:22,1699737300,2023-11-12 05:15,15.0,58.9,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,2.9,4.7,354,N,1022.0,30.18,0.01,0.0,95,100,15.5,59.8,2.0,1.0,1.0,5.6,9.0
Zhangping,Fujian,China,25.29,117.42,Asia/Shanghai,1699737742,2023-11-12 5:22,1699737300,2023-11-12 05:15,15.0,58.9,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,2.9,4.7,354,N,1022.0,30.18,0.01,0.0,95,100,15.5,59.8,2.0,1.0,1.0,5.6,9.0
Zhangshu,Jiangxi,China,28.08,115.52,Asia/Shanghai,1699737743,2023-11-12 5:22,1699737300,2023-11-12 05:15,11.6,52.8,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,8.7,14.0,27,NNE,1029.0,30.38,0.02,0.0,87,100,10.0,49.9,10.0,6.0,1.0,12.2,19.6
Zhangye,Gansu,China,38.93,100.45,Asia/Shanghai,1699737699,2023-11-12 5:21,1699737300,2023-11-12 05:15,-1.7,29.0,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,4.3,6.8,131,SE,1037.0,30.61,0.0,0.0,35,100,-4.3,24.3,10.0,6.0,1.0,7.7,12.5
Zhangzhengqiao,Ningxia,China,38.4,106.37,Asia/Shanghai,1699737742,2023-11-12 5:22,1699737300,2023-11-12 05:15,-3.1,26.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.1,5.0,117,ESE,1043.0,30.8,0.0,0.0,14,0,-5.1,22.8,10.0,6.0,1.0,5.0,8.0
Zhangzhou,Fujian,China,24.51,117.66,Asia/Shanghai,1699737743,2023-11-12 5:22,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,9.4,15.1,50,NE,1021.0,30.15,0.0,0.0,73,75,21.0,69.8,10.0,6.0,1.0,0.9,1.5
Zhanjiang,Guangdong,China,21.2,110.38,Asia/Shanghai,1699737742,2023-11-12 5:22,1699737300,2023-11-12 05:15,24.9,76.9,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,18.3,29.5,85,E,1017.0,30.02,0.32,0.01,87,97,27.4,81.3,10.0,6.0,5.0,26.8,43.1
Zhanjiang,Guangdong,China,21.2,110.38,Asia/Shanghai,1699737744,2023-11-12 5:22,1699737300,2023-11-12 05:15,24.9,76.9,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,18.3,29.5,85,E,1017.0,30.02,0.32,0.01,87,97,27.4,81.3,10.0,6.0,5.0,26.8,43.1
Zhaodianzi,Hebei,China,39.95,118.62,Asia/Shanghai,1699737743,2023-11-12 5:22,1699737300,2023-11-12 05:15,-2.5,27.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.0,9.7,335,NNW,1035.0,30.57,0.0,0.0,32,20,-6.2,20.9,10.0,6.0,1.0,11.5,18.5
Zhaodong,Heilongjiang,China,46.08,125.98,Asia/Shanghai,1699737743,2023-11-12 5:22,1699737300,2023-11-12 05:15,-21.0,-5.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,4.3,6.8,180,S,1031.0,30.45,0.0,0.0,84,0,-26.0,-14.8,4.0,2.0,1.0,7.5,12.1
